name,description,url,research_area,research_url,research_description,committee_member,score,committee_title
Janaynne Carvalho do Amaral,Postdoctoral Research Associate,https://ischool.illinois.edu/people/janaynne-carvalho-do-amaral,Diversity and Social Justice,https://ischool.illinois.edu/research/areas/diversity-and-social-justice,"Addressing challenging, but necessary, topics such as racism, privilege, power, etc., and coupling them with critical theory in an effort to develop compassionate, proactive, and culturally competent information professionals
",Janaynne Carvahal do Amaral,93.0,MSLIS & CAS   
Janaynne Carvalho do Amaral,Postdoctoral Research Associate,https://ischool.illinois.edu/people/janaynne-carvalho-do-amaral,Diversity and Social Justice,https://ischool.illinois.edu/research/areas/diversity-and-social-justice,"Addressing challenging, but necessary, topics such as racism, privilege, power, etc., and coupling them with critical theory in an effort to develop compassionate, proactive, and culturally competent information professionals
",Janaynne Carvahal do Amaral ,93.0,Diversity
Janaynne Carvalho do Amaral,Postdoctoral Research Associate,https://ischool.illinois.edu/people/janaynne-carvalho-do-amaral,Information Literacy,https://ischool.illinois.edu/research/areas/information-literacy,"Information literacy is an important skillset that enables individuals to locate, contextualize, evaluate, effectively use, and appropriately communicate information in a variety of different formats
",Janaynne Carvahal do Amaral,93.0,MSLIS & CAS   
Janaynne Carvalho do Amaral,Postdoctoral Research Associate,https://ischool.illinois.edu/people/janaynne-carvalho-do-amaral,Information Literacy,https://ischool.illinois.edu/research/areas/information-literacy,"Information literacy is an important skillset that enables individuals to locate, contextualize, evaluate, effectively use, and appropriately communicate information in a variety of different formats
",Janaynne Carvahal do Amaral ,93.0,Diversity
Sarah Park Dahlen,Associate Professor,https://ischool.illinois.edu/people/sarah-park-dahlen,Diversity and Social Justice,https://ischool.illinois.edu/research/areas/diversity-and-social-justice,"Addressing challenging, but necessary, topics such as racism, privilege, power, etc., and coupling them with critical theory in an effort to develop compassionate, proactive, and culturally competent information professionals
",Sarah Park Dahlen,100.0,Research Advisory      
Sarah Park Dahlen,Associate Professor,https://ischool.illinois.edu/people/sarah-park-dahlen,Diversity and Social Justice,https://ischool.illinois.edu/research/areas/diversity-and-social-justice,"Addressing challenging, but necessary, topics such as racism, privilege, power, etc., and coupling them with critical theory in an effort to develop compassionate, proactive, and culturally competent information professionals
",Sarah Park Dahlen,100.0,School Librarian Licensure Program Advisory  
Carol Tilley,Associate Professor,https://ischool.illinois.edu/people/carol-tilley,Education of Information Professionals,https://ischool.illinois.edu/research/areas/education-information-professionals,"Evaluating the content of curricula and the methods for educating information professionals
",Carol Tilley,100.0,Capricious Grading & Student Conduct       
Carol Tilley,Associate Professor,https://ischool.illinois.edu/people/carol-tilley,Information Literacy,https://ischool.illinois.edu/research/areas/information-literacy,"Information literacy is an important skillset that enables individuals to locate, contextualize, evaluate, effectively use, and appropriately communicate information in a variety of different formats
",Carol Tilley,100.0,Capricious Grading & Student Conduct       
Kate McDowell,Associate Professor,https://ischool.illinois.edu/people/kate-mcdowell,Education of Information Professionals,https://ischool.illinois.edu/research/areas/education-information-professionals,"Evaluating the content of curricula and the methods for educating information professionals
",,,
Linda C. Smith,"Professor Emerita, Interim Executive Associate Dean",https://ischool.illinois.edu/people/linda-c-smith,Education of Information Professionals,https://ischool.illinois.edu/research/areas/education-information-professionals,"Evaluating the content of curricula and the methods for educating information professionals
",Linda Smith ,100.0,Executive Committee
Linda C. Smith,"Professor Emerita, Interim Executive Associate Dean",https://ischool.illinois.edu/people/linda-c-smith,Education of Information Professionals,https://ischool.illinois.edu/research/areas/education-information-professionals,"Evaluating the content of curricula and the methods for educating information professionals
",Linda Smith ,100.0,Diversity
Melissa Ocepek,Assistant Professor,https://ischool.illinois.edu/people/melissa-ocepek,Education of Information Professionals,https://ischool.illinois.edu/research/areas/education-information-professionals,"Evaluating the content of curricula and the methods for educating information professionals
",Melissa Ocepek,100.0,PhD 
Terry L. Weech,Associate Professor Emeritus,https://ischool.illinois.edu/people/terry-l-weech,Education of Information Professionals,https://ischool.illinois.edu/research/areas/education-information-professionals,"Evaluating the content of curricula and the methods for educating information professionals
",,,
Terry L. Weech,Associate Professor Emeritus,https://ischool.illinois.edu/people/terry-l-weech,Ethics and Values for Information,https://ischool.illinois.edu/research/areas/ethics-and-values-information,"Assessing principles and standards that govern access to information
",,,
Yoo-Seong Song,Associate Professor,https://ischool.illinois.edu/people/yoo-seong-song,Education of Information Professionals,https://ischool.illinois.edu/research/areas/education-information-professionals,"Evaluating the content of curricula and the methods for educating information professionals
",Yoo-Seong Song ,100.0,Experiential Learning
Yoo-Seong Song,Associate Professor,https://ischool.illinois.edu/people/yoo-seong-song,Organization of Knowledge and Information,https://ischool.illinois.edu/research/areas/organization-knowledge-and-information,"Bringing structure to the record of human culture and our accounts of the natural and social world
",Yoo-Seong Song ,100.0,Experiential Learning
Emily Knox,Associate Professor,https://ischool.illinois.edu/people/emily-knox,Ethics and Values for Information,https://ischool.illinois.edu/research/areas/ethics-and-values-information,"Assessing principles and standards that govern access to information
",Emily Knox,100.0,Executive Committee
Emily Knox,Associate Professor,https://ischool.illinois.edu/people/emily-knox,Foundations of Information,https://ischool.illinois.edu/research/areas/foundations-information,"Asking and answering the most basic and fundamental questions on the nature and uses of information resources
",Emily Knox,100.0,Executive Committee
Masooda Bashir,Associate Professor,https://ischool.illinois.edu/people/masooda-bashir,Ethics and Values for Information,https://ischool.illinois.edu/research/areas/ethics-and-values-information,"Assessing principles and standards that govern access to information
",,,
Christopher Lueg,Professor,https://ischool.illinois.edu/people/christopher-lueg,"Health, Medical, and Bio-Informatics",https://ischool.illinois.edu/research/areas/health-medical-and-bio-informatics,"Collecting and analyzing biological, medical, and health information
",Christopher Lueg ,100.0,Diversity
Christopher Lueg,Professor,https://ischool.illinois.edu/people/christopher-lueg,"Health, Medical, and Bio-Informatics",https://ischool.illinois.edu/research/areas/health-medical-and-bio-informatics,"Collecting and analyzing biological, medical, and health information
",Christopher Lueg,100.0,Faculty Grievance 
Kristen Mattson,Adjunct Lecturer,https://ischool.illinois.edu/people/kristen-mattson,Information Literacy,https://ischool.illinois.edu/research/areas/information-literacy,"Information literacy is an important skillset that enables individuals to locate, contextualize, evaluate, effectively use, and appropriately communicate information in a variety of different formats
",,,
Mike Twidale,,,,,,Mike Twidale,,Executive Committee
Mike Twidale,,,,,,Mike Twidale,,Curriculum 
Cathy Blake ,,,,,,Cathy Blake ,,Executive Committee
Cathy Blake ,,,,,,Cathy Blake ,,Curriculum 
Mike Twidale                            ,,,,,,Mike Twidale                            ,,PhD 
Matt Archer,,,,,,Matt Archer,,PhD 
Frank Stinar (student representative),,,,,,Frank Stinar (student representative),,PhD 
Dev Wilder (student representative),,,,,,Dev Wilder (student representative),,PhD 
Kyrie Zhou (student representative),,,,,,Kyrie Zhou (student representative),,PhD 
Dainy Bernstein,,,,,,Dainy Bernstein,,MSLIS & CAS   
Victoria Antwi (student representative),,,,,,Victoria Antwi (student representative),,MSLIS & CAS   
Katie Higley (student representative),,,,,,Katie Higley (student representative),,MSLIS & CAS   
Renee Hendricks,,,,,,Renee Hendricks,,MSIM & Bioinformatics  
Adam Rusch,,,,,,Adam Rusch,,MSIM & Bioinformatics  
Kevin Trainor,,,,,,Kevin Trainor,,MSIM & Bioinformatics  
Sophie Nikolov (student representative),,,,,,Sophie Nikolov (student representative),,MSIM & Bioinformatics  
Shrey Shah (student representative),,,,,,Shrey Shah (student representative),,MSIM & Bioinformatics  
Dave Dubin,,,,,,Dave Dubin,,Undergraduate Programs
Dave Dubin,,,,,,Dave Dubin,,Capricious Grading & Student Conduct       
Dave Mussulman,,,,,,Dave Mussulman,,Undergraduate Programs
Andy Chen (student representative),,,,,,Andy Chen (student representative),,Undergraduate Programs
Abeeha Fajar (student representative),,,,,,Abeeha Fajar (student representative),,Undergraduate Programs
Dave Dubin ,,,,,,Dave Dubin ,,Diversity
Liliana Serra,,,,,,Liliana Serra,,Diversity
Kevin Trainor ,,,,,,Kevin Trainor ,,Diversity
Andrea Serna (MSLIS) (student representative) ,,,,,,Andrea Serna (MSLIS) (student representative) ,,Diversity
Yuanxi Fu (PhD) (student representative),,,,,,Yuanxi Fu (PhD) (student representative),,Diversity
Jesse Maimone (PhD) (student representative),,,,,,Jesse Maimone (PhD) (student representative),,Diversity
Chris Wiley (PhD) (student representative),,,,,,Chris Wiley (PhD) (student representative),,Diversity
Jill Naiman,,,,,,Jill Naiman,,AI 
Sang Hoo Oh,,,,,,Sang Hoo Oh,,AI 
Manika Lamba ,,,,,,Manika Lamba ,,Research Advisory      
Matt Turk,,,,,,Matt Turk,,Research Advisory      
Lauren Ochs,,,,,,Lauren Ochs,,School Librarian Licensure Program Advisory  
